Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density
27.6,75.9,20.3,25.9,26.6,4.9,1.11,10.8,334
35.7,50.3,1.2,13.7,20.8,5.9,1.63,6.2,463
35.1,51.8,4.7,14.9,14.8,10.5,1.25,6.8,352
23.4,50.1,17.0,23.4,28.5,10.6,0.89,10.2,200
39.0,73.4,34.2,49.8,38.3,19.1,2.36,3.8,765
22.7,68.4,3.2,7.7,15.6,7.1,1.05,10.2,409
26.2,80.8,10.2,16.3,13.9,3.2,0.86,12.0,328
17.4,45.0,1.8,5.9,20.4,5.7,0.86,10.5,311
43.5,71.9,25.1,44.1,38.4,18.8,1.8,6.2,569
27.3,61.6,0.6,2.3,14.0,4.2,0.87,19.0,465
28.1,62.6,19.4,29.4,16.2,12.3,1.77,7.1,676
34.0,90.1,34.4,40.7,35.8,6.2,1.42,8.8,510
25.7,82.4,44.6,54.5,21.2,5.8,1.44,5.2,580
25.6,65.8,0.3,5.2,18.7,7.0,0.86,11.0,303
25.4,77.4,4.4,16.3,23.9,11.2,1.5,5.6,652
26.6,56.6,6.9,16.4,25.5,6.4,1.09,5.7,327
22.6,47.1,3.1,9.8,11.3,7.8,1.06,14.4,351
23.4,54.9,13.7,18.9,22.6,5.3,1.12,13.5,269
25.5,73.4,13.8,21.4,25.7,3.8,0.95,11.0,194
30.3,73.7,47.2,61.4,25.7,11.3,1.89,3.5,523
28.9,46.1,3.5,10.8,12.5,5.9,1.02,10.8,450
28.5,63.1,7.0,11.9,31.0,11.7,1.28,7.6,663
35.6,82.5,1.8,11.9,20.6,14.6,1.63,10.1,672
27.2,57.8,3.8,10.9,22.7,6.1,0.9,10.6,481
20.9,45.0,34.0,40.2,16.9,5.1,1.01,10.9,247
39.4,80.3,37.6,53.3,39.0,13.6,1.99,4.4,448
27.7,73.5,8.4,16.1,32.7,9.3,1.48,5.2,638
23.4,65.6,8.9,10.0,27.0,6.3,1.03,10.5,322
38.9,75.2,6.8,26.1,33.4,18.0,1.85,4.3,579
31.0,77.2,42.9,56.6,29.3,9.2,1.4,6.7,611
27.0,58.1,8.5,12.2,25.8,5.5,0.99,17.8,324
33.8,72.5,24.5,36.1,26.7,7.3,1.36,7.0,433
27.6,44.8,9.8,10.1,19.2,4.9,1.01,10.8,407
24.5,47.0,7.0,10.9,25.6,7.9,0.86,11.1,458
22.3,74.3,6.5,10.9,20.7,7.6,0.92,13.0,210
27.0,78.6,1.8,6.3,19.4,5.1,1.0,13.0,202
29.5,54.8,6.7,15.1,14.0,6.6,0.78,11.9,315
28.0,65.1,3.5,5.2,18.7,7.9,0.9,10.7,458
26.2,60.3,19.1,22.0,15.0,5.1,0.84,13.5,466
30.1,77.9,2.7,4.7,11.4,3.4,0.96,11.5,235
30.6,65.6,28.7,38.2,21.5,14.8,1.48,8.3,383
22.8,62.2,21.4,29.9,23.0,0.5,1.46,6.8,638
29.6,88.9,16.3,23.7,18.7,9.6,1.37,6.9,498
19.0,75.8,2.6,9.5,18.5,1.1,0.97,12.7,534
27.5,49.8,1.3,9.3,24.8,8.5,1.11,10.7,589
36.1,77.3,40.8,50.4,23.1,13.1,2.04,5.2,615
25.8,78.2,14.0,20.2,23.3,6.6,1.01,18.8,576
26.1,65.4,10.2,14.0,23.1,7.1,1.01,12.2,379
31.7,78.9,18.4,33.4,37.2,12.4,1.3,6.3,500
29.4,49.7,41.2,51.6,26.5,10.4,1.47,6.9,622
29.1,61.2,12.1,18.5,17.5,5.1,2.03,9.3,502
31.8,81.3,3.4,12.6,20.9,13.5,1.19,5.6,494
28.0,45.1,12.5,13.4,26.1,6.5,0.94,10.3,409
27.0,54.6,3.7,10.1,15.1,3.1,0.85,15.9,312
22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275
32.0,58.4,24.0,30.9,28.9,7.4,0.92,12.3,684
30.5,77.1,14.0,23.8,32.3,12.4,1.8,6.9,357
37.1,83.0,22.5,36.4,34.9,16.7,1.97,5.5,464
27.1,87.7,23.2,36.1,24.4,10.5,1.55,6.0,376
21.8,71.2,17.0,21.4,20.4,8.4,0.92,11.5,311
21.9,67.3,12.2,16.1,24.1,4.8,0.92,10.3,244
25.9,63.5,15.9,23.5,29.6,11.2,1.44,6.0,394
26.7,57.9,50.0,59.6,26.3,9.4,1.68,6.3,541
31.2,72.8,2.2,11.3,25.6,12.6,1.88,3.9,432
41.1,103.3,40.8,53.1,38.5,12.6,1.61,7.4,602
39.4,57.0,11.2,26.3,28.7,20.4,2.01,3.8,468
32.6,61.4,37.3,53.1,27.8,11.8,1.65,5.1,529
26.7,66.0,0.5,5.4,20.9,-0.6,0.87,10.1,422
15.4,64.2,5.5,10.5,15.4,4.1,1.0,12.7,549
29.0,51.7,8.4,13.0,16.5,5.0,1.01,10.1,226
24.7,78.0,9.3,13.9,19.3,2.4,0.92,10.7,599
29.8,76.0,16.3,27.6,25.8,20.8,1.29,8.9,510
19.7,75.2,1.2,5.2,12.8,5.4,0.93,10.7,527
25.7,68.2,0.7,8.1,22.4,5.3,1.04,13.4,523
19.4,70.6,8.2,14.2,21.1,0.4,0.99,10.2,262
27.4,74.8,2.1,7.5,23.4,6.8,1.22,10.5,431
33.3,59.2,9.5,25.1,38.2,19.9,1.69,4.9,450
23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,519
27.9,59.2,35.9,44.9,26.1,16.4,1.31,8.3,650
21.4,39.3,19.4,26.4,21.7,4.7,1.1,12.2,428
32.5,74.3,5.0,18.7,32.3,15.5,1.83,4.8,769
30.3,76.2,31.3,37.5,21.4,2.0,1.71,5.2,674
21.6,77.6,5.0,10.6,17.6,2.5,0.94,11.0,591
42.1,74.0,3.9,21.4,34.4,20.7,1.69,3.7,611
24.2,68.7,8.6,12.6,22.0,4.0,1.0,12.2,321
31.9,70.7,20.2,28.7,29.2,9.7,1.39,6.4,689
35.4,81.5,4.6,17.8,37.6,11.7,1.9,3.6,488
35.1,69.4,3.0,3.7,34.9,17.7,1.66,6.6,632
20.1,54.3,10.1,12.2,27.1,0.6,1.12,10.1,474
29.4,52.6,0.3,8.0,25.2,6.5,0.98,10.9,429
21.3,58.5,14.1,20.9,22.7,3.6,1.01,11.6,567
28.9,67.7,39.3,52.7,22.6,12.4,2.15,4.1,550
32.9,56.9,44.2,55.4,19.5,8.5,1.33,9.3,612
23.7,52.4,0.3,4.5,18.7,6.3,1.04,10.7,313
28.7,93.1,24.5,32.8,20.5,7.7,1.46,5.5,300
26.8,72.2,1.0,11.3,21.8,12.5,1.41,6.0,602
35.4,54.8,2.3,6.2,16.5,7.2,1.03,10.9,490
38.3,86.8,38.0,50.8,22.5,7.1,1.41,5.4,311
26.8,52.0,14.8,20.5,26.8,2.2,0.76,10.9,395
24.4,76.8,10.1,21.3,29.1,18.0,2.17,6.8,464
26.3,70.5,5.7,18.9,31.5,11.7,1.24,5.4,645
31.3,75.0,37.8,47.1,32.6,11.0,1.87,5.6,451
32.6,58.2,16.6,30.5,18.9,6.6,1.68,10.1,353
41.9,90.1,26.6,50.7,46.3,18.2,2.38,5.1,531
26.4,52.2,18.0,25.6,22.8,5.9,1.12,10.4,539
21.8,53.6,1.9,13.1,20.8,9.0,1.43,5.0,309
32.3,80.6,11.0,17.6,25.8,3.1,1.26,6.7,670
30.0,67.1,47.1,61.3,22.1,7.3,1.82,5.7,639
31.4,78.3,8.2,14.1,23.5,5.6,0.87,11.2,225
34.9,78.5,2.8,19.1,29.1,17.8,1.47,6.0,534
31.0,85.8,10.1,24.8,29.4,8.5,1.89,12.1,507
28.7,53.9,18.3,20.4,25.7,7.5,0.98,11.2,406
38.6,76.2,26.0,48.7,32.8,3.5,2.12,3.7,612
29.4,52.1,7.2,18.1,19.6,2.5,1.62,8.6,613
31.6,77.8,12.3,18.1,31.8,8.9,1.72,3.8,590
23.8,65.2,9.9,14.2,14.6,4.9,0.97,10.7,331
34.6,75.7,3.7,27.7,32.2,3.9,1.91,3.6,703
25.6,49.2,1.5,5.8,10.9,3.8,1.04,15.7,293
19.2,66.2,16.4,44.9,18.8,7.1,2.25,4.4,799
21.2,55.9,7.8,10.7,19.7,7.6,1.14,12.1,436
29.4,72.5,12.0,15.1,26.6,9.9,1.47,8.5,487
32.3,98.4,27.5,39.8,35.2,13.5,2.07,4.3,773
21.0,44.0,2.6,8.8,25.2,5.7,0.95,17.2,488
23.3,49.1,1.6,6.7,16.1,3.8,1.06,10.3,222
40.6,51.7,18.8,31.5,30.4,9.5,2.15,3.4,738
28.4,44.5,8.7,16.6,25.0,0.9,1.03,10.3,208
36.0,97.3,11.0,20.8,28.5,20.7,1.87,3.9,795
24.8,58.5,10.3,18.9,32.3,11.3,1.36,5.0,471
27.2,52.7,7.4,13.9,22.2,5.4,0.94,11.4,577
27.4,67.4,3.6,10.7,28.0,3.1,1.06,12.5,424
31.1,68.6,32.4,43.0,22.2,14.1,2.06,3.9,417
26.3,74.9,20.1,27.4,25.4,3.8,1.62,5.3,358
23.0,40.9,21.6,25.2,21.5,3.4,1.02,14.8,215
34.7,75.4,4.1,14.9,30.3,9.3,1.12,5.6,563
25.4,73.2,28.7,35.4,12.3,6.0,1.13,10.1,371
28.1,39.9,2.8,7.6,18.2,4.8,1.08,10.8,470
27.7,72.3,40.7,52.1,16.5,6.3,0.98,10.1,338
32.3,52.4,24.4,30.9,27.7,6.5,0.95,10.7,436
29.1,79.4,41.6,56.1,31.5,16.8,2.49,6.2,542
44.9,84.2,2.9,16.2,33.4,17.0,1.93,4.4,701
34.0,73.4,3.5,18.7,29.6,8.2,1.38,6.5,522
26.0,68.3,7.8,13.9,11.7,2.7,0.99,12.3,307
21.9,52.7,7.3,13.7,26.9,5.8,1.16,12.2,232
38.1,79.6,32.0,40.8,27.7,11.6,1.45,6.3,411
29.4,72.7,24.7,28.4,12.0,2.9,1.16,12.1,204
27.7,62.4,0.2,4.6,15.3,5.7,1.06,13.3,239
23.9,73.6,2.0,12.0,18.5,3.2,1.08,11.1,239
40.6,76.8,39.2,60.7,33.0,18.6,1.85,3.4,686
41.9,85.5,32.2,37.1,40.9,21.9,2.07,6.1,579
24.3,59.4,2.9,9.1,12.2,1.8,1.07,10.1,411
23.8,67.9,15.3,19.2,25.0,5.1,0.97,10.0,366
25.9,78.0,2.0,8.2,17.3,6.3,1.01,10.0,477
22.9,78.0,15.2,18.3,16.9,2.3,1.17,14.1,263
28.5,47.7,0.0,5.3,26.2,2.6,1.13,12.2,474
32.5,72.1,26.5,42.4,35.3,2.0,1.94,5.6,510
27.2,43.8,18.4,23.1,21.5,2.6,1.03,12.1,253
24.7,72.4,6.1,15.2,24.9,3.1,0.94,13.7,221
20.2,55.1,13.6,10.7,23.6,5.0,0.99,12.0,585
30.9,57.8,15.3,28.1,26.5,10.6,1.35,5.1,380
37.0,71.8,23.2,38.6,35.4,22.9,1.82,3.4,516
30.3,77.1,1.9,11.7,32.0,16.4,1.99,9.9,618
34.5,45.9,2.7,8.0,28.5,4.4,0.94,12.3,384
42.5,80.9,33.3,44.4,34.1,11.1,2.28,4.2,682
35.0,57.4,0.7,5.1,25.3,16.0,1.42,5.3,441
31.8,68.2,10.7,21.0,25.4,12.2,1.34,3.4,637
23.5,66.6,13.7,20.0,20.2,5.9,0.77,11.3,347
24.7,64.9,17.3,37.0,27.2,14.9,1.48,5.5,453
28.7,59.4,4.0,8.5,18.9,5.6,0.84,10.1,364
30.7,80.5,19.9,34.2,19.9,8.4,1.43,6.8,527
40.6,60.7,23.8,44.5,23.0,5.4,2.03,5.9,500
27.8,72.7,9.9,16.5,16.8,7.2,1.13,11.6,589
25.0,58.6,8.4,12.3,15.1,5.1,0.89,16.6,255
29.1,76.2,2.0,7.3,20.3,5.4,0.98,17.9,404
22.1,75.2,3.2,8.8,14.8,3.6,1.03,15.2,424
27.6,69.8,16.8,30.0,27.7,8.9,1.74,12.2,564
23.6,79.9,5.3,12.4,16.3,5.0,0.99,18.6,528
27.7,99.4,17.8,29.9,37.5,9.9,1.74,5.4,588
31.6,59.5,9.4,14.6,29.8,10.6,1.31,6.3,344
47.1,104.3,0.7,3.4,34.4,5.9,2.34,3.3,844
32.8,71.6,23.3,30.3,23.4,16.8,1.75,7.4,632
21.2,69.6,10.3,16.7,13.9,10.3,1.01,12.9,509
38.8,64.6,21.5,31.9,21.2,9.0,1.48,5.8,545
20.8,48.5,16.0,19.7,11.2,2.5,1.17,10.2,432
31.9,73.3,11.1,21.8,15.1,7.2,1.54,7.4,543
42.6,92.1,2.9,12.8,34.5,12.0,2.06,6.8,562
29.2,65.3,30.6,34.2,22.6,6.0,1.11,16.0,334
28.7,67.6,34.5,44.7,17.3,17.4,1.36,10.1,499
31.0,66.8,8.7,16.8,25.0,22.1,1.4,5.9,798
36.5,88.6,37.0,49.3,26.4,8.3,2.43,3.5,644
34.1,80.0,14.6,22.3,26.1,16.2,1.7,5.7,321
31.3,71.5,20.2,28.6,21.6,4.4,1.02,13.7,306
26.4,58.4,10.6,15.2,26.4,6.8,1.0,10.0,350
29.5,82.2,40.6,50.6,25.0,13.1,1.7,6.6,591
19.7,42.8,13.1,20.8,21.3,3.5,0.96,11.3,452
38.0,84.6,34.2,62.4,43.8,17.8,2.62,6.7,598
22.9,75.4,4.5,10.4,18.4,3.7,0.96,14.4,359
28.0,76.6,24.8,35.9,28.1,13.4,1.53,7.4,440
34.8,54.9,13.2,18.9,20.1,11.0,1.63,5.3,385
20.3,66.0,3.3,10.1,23.4,5.0,0.81,10.8,291
23.6,55.5,1.2,2.2,24.5,9.7,1.03,10.5,349
34.1,67.9,40.1,47.1,34.6,1.0,1.72,9.5,462
30.4,102.2,24.6,30.2,35.0,19.3,1.93,5.5,758
21.9,68.5,20.0,22.2,11.8,5.3,1.02,11.7,582
26.6,64.1,3.0,11.3,26.8,3.7,0.95,11.1,550
39.8,108.4,30.3,39.3,32.2,21.5,2.03,3.0,572
29.3,67.6,11.4,16.8,26.7,9.1,0.83,10.9,488
27.1,76.3,3.9,18.0,28.7,9.9,2.07,5.6,558
29.8,89.2,48.0,54.6,31.3,14.9,1.73,4.9,704
30.5,74.7,17.5,22.8,26.3,9.9,1.61,7.9,441
24.8,67.9,2.3,8.2,23.9,1.4,1.08,18.8,207
21.8,78.4,17.0,20.6,21.2,3.3,0.92,10.2,203
31.0,55.7,3.8,5.4,17.5,2.9,1.16,11.8,332
24.3,42.3,2.3,9.7,26.4,5.6,1.1,10.1,558
27.1,56.4,52.6,60.5,26.8,7.7,1.33,11.9,428
29.4,65.8,54.3,60.3,17.7,9.7,1.09,5.4,321
26.3,77.5,23.1,29.5,15.1,3.7,0.92,10.4,399
25.0,54.9,3.4,8.8,22.1,5.1,0.85,11.1,465
22.4,42.1,1.2,9.4,25.6,8.5,0.84,11.9,485
31.1,60.2,14.1,25.3,18.4,8.7,1.69,5.0,629
22.8,52.5,10.8,16.0,15.5,9.5,1.07,11.2,489
39.8,82.0,14.1,22.2,32.7,12.8,1.26,5.3,457
35.3,70.3,27.3,31.9,27.4,11.1,1.75,9.3,635
30.0,89.0,9.2,30.2,29.7,17.5,1.83,8.2,428
20.9,50.7,0.7,7.2,11.5,3.2,0.82,12.2,298
34.9,83.9,7.0,9.5,31.4,7.8,1.68,5.1,524
32.9,63.2,13.1,24.0,23.1,4.1,1.32,11.1,522
25.2,88.9,22.3,44.2,34.1,17.5,2.33,4.4,578
31.8,90.8,11.0,19.1,35.1,8.3,2.1,4.2,513
32.4,76.4,22.2,30.0,23.0,10.2,1.47,7.6,331
25.6,71.2,9.4,12.1,20.3,3.5,0.88,12.9,516
25.4,65.3,30.5,34.7,21.9,5.2,1.41,10.8,527
31.2,86.3,39.3,52.8,16.8,9.9,1.73,5.9,571
20.2,76.4,32.9,38.5,21.7,5.4,1.0,12.4,501
28.5,87.8,6.0,15.5,35.2,13.1,1.14,5.0,610
34.8,66.4,10.7,17.1,20.8,4.1,1.08,12.9,353
21.5,83.1,19.3,25.4,12.9,3.2,1.13,10.5,335
35.6,65.8,21.8,36.3,30.3,9.2,1.6,5.1,691
24.6,62.7,13.5,17.9,29.4,7.9,1.51,6.2,510
28.9,80.8,3.6,13.5,33.8,10.5,1.28,8.3,438
27.8,72.8,2.0,8.5,27.8,4.0,1.01,10.4,253
23.1,77.7,5.6,11.8,21.2,4.5,0.9,10.5,385
25.1,42.6,12.3,20.1,25.0,6.3,1.08,13.7,455
26.4,47.9,40.7,57.5,32.1,7.0,1.79,6.1,562
24.2,89.0,22.8,31.7,34.3,10.9,1.46,5.8,623
43.2,64.6,31.2,48.6,36.7,14.7,2.3,3.4,540
25.0,77.4,1.4,5.8,14.7,6.3,0.84,11.0,288
20.2,59.0,11.5,16.7,19.3,7.2,0.99,10.4,393
40.5,83.3,8.8,30.9,22.9,14.1,2.11,8.6,757
30.4,101.1,28.6,42.6,39.9,4.0,2.2,6.8,639
23.2,69.7,5.8,14.1,24.6,3.5,0.97,12.3,579
26.5,52.8,1.2,10.0,26.5,3.4,0.91,12.1,377
25.7,46.4,1.3,5.7,24.6,8.5,0.92,11.1,494
25.8,70.1,7.1,10.7,26.5,4.1,0.94,11.2,344
23.0,59.3,10.6,18.8,26.1,15.3,1.42,10.6,337
24.6,78.7,15.8,24.2,23.2,9.2,0.93,13.7,384
42.9,53.3,0.6,14.2,19.7,9.4,1.7,7.2,604
26.6,60.6,2.5,6.5,26.9,8.2,1.07,10.6,318
32.4,80.4,36.4,52.2,36.8,21.1,1.76,9.0,643
34.2,89.7,14.5,28.2,22.1,7.2,1.69,3.5,606
22.7,53.9,8.1,12.7,23.5,7.1,1.2,10.3,487
42.0,77.9,9.5,31.0,37.6,17.0,2.38,12.0,484
26.5,60.4,14.5,17.0,23.4,8.0,1.13,12.5,396
21.6,61.6,1.1,6.8,16.2,5.9,1.01,15.6,398
25.7,57.2,7.5,14.7,14.8,2.6,1.08,14.0,319
36.4,94.9,7.2,32.0,30.4,5.8,1.92,5.9,565
26.5,69.9,31.7,46.0,21.4,17.2,1.64,9.6,739
26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,316
27.9,47.4,9.0,14.2,19.9,9.0,1.06,10.5,428
23.8,61.3,3.1,4.7,25.4,7.9,1.06,12.5,238
31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,451
28.2,61.2,1.2,10.9,22.7,7.1,1.86,8.6,501
28.9,73.1,5.6,10.3,17.0,5.6,1.02,10.8,303
28.1,81.5,0.4,11.7,27.2,10.0,1.7,5.1,530
25.8,42.2,2.2,3.9,15.2,9.0,0.99,13.8,543
27.6,89.6,14.9,33.8,24.3,8.7,1.53,6.3,582
33.3,73.0,7.0,23.0,24.2,6.6,1.83,9.1,734
25.2,52.1,1.6,4.8,21.1,4.6,1.1,11.7,230
21.0,48.4,2.0,7.4,13.3,6.4,1.12,10.1,237
35.5,111.3,38.0,50.8,38.4,11.3,2.09,3.2,497
24.6,55.1,2.8,9.7,19.9,7.0,0.93,10.6,448
26.6,56.1,1.6,4.6,23.2,4.4,0.87,10.2,322
29.2,77.9,12.9,21.4,24.7,12.6,1.39,6.4,640
30.2,53.6,47.4,60.0,23.3,13.5,1.61,5.2,529
36.5,81.1,14.2,34.5,37.1,11.8,1.91,4.3,610
34.0,88.6,22.3,35.3,20.3,10.0,1.53,5.7,333
31.4,53.2,18.5,27.9,28.9,13.0,1.42,5.7,319
24.7,57.2,10.1,14.7,20.9,3.9,1.1,10.3,355
36.6,93.3,46.6,54.0,29.8,19.6,2.12,4.7,624
32.7,86.0,7.5,17.3,31.0,15.3,1.3,5.8,683
29.3,79.8,3.9,13.9,21.9,6.4,1.72,7.0,337
37.0,100.4,19.8,34.2,32.7,15.8,2.18,3.9,745
31.0,75.0,8.9,17.1,30.1,5.3,1.72,3.7,531
20.3,52.3,2.2,6.1,19.0,5.7,0.9,10.4,359
22.7,76.8,12.9,15.2,21.9,4.9,0.99,18.6,410
45.4,82.6,12.9,29.4,41.6,14.1,2.29,5.1,841
22.3,45.3,7.0,8.3,27.1,8.2,0.87,11.1,316
32.7,94.8,7.8,15.2,34.1,9.8,1.63,5.4,392
23.3,90.9,39.8,55.4,30.8,5.5,1.44,5.5,696
34.0,50.8,1.3,14.1,20.6,13.4,1.4,5.0,485
25.4,74.2,7.8,13.0,28.0,9.8,0.97,12.3,308
27.1,36.1,9.8,16.2,18.6,5.5,0.91,10.3,311
32.5,75.1,24.9,36.0,25.8,6.3,1.69,6.4,516
25.6,80.7,15.7,18.4,15.3,8.1,0.94,12.4,341
33.5,97.1,10.5,24.1,26.8,16.5,2.13,5.1,686
34.5,77.7,6.2,7.1,25.6,8.9,1.71,8.1,500
27.3,76.4,11.8,20.4,12.9,6.9,1.04,12.7,468
26.3,73.3,17.7,23.6,35.2,14.1,1.77,6.3,482
29.8,90.6,5.0,34.0,35.8,9.8,1.78,10.6,492
27.1,64.2,1.6,5.6,15.3,4.7,0.8,11.5,581
35.9,61.0,8.3,18.0,21.4,16.3,1.41,11.6,613
22.4,52.4,2.8,11.1,19.1,6.3,0.83,10.3,339
35.8,60.1,2.9,13.9,22.2,14.5,1.59,7.7,661
30.5,76.0,30.7,48.8,25.3,3.3,1.56,7.3,721
22.5,67.1,2.9,9.5,16.5,8.5,1.17,12.6,226
32.2,77.3,6.3,18.6,17.3,13.3,1.6,8.4,454
33.9,78.3,16.5,31.2,30.4,19.8,1.73,4.0,411
30.8,53.5,9.2,15.4,27.5,7.9,1.04,10.8,220
29.4,63.9,9.3,12.2,19.1,6.7,0.95,11.0,315
28.8,49.0,0.4,9.3,35.2,7.3,1.43,5.4,553
28.1,67.7,26.4,34.1,22.8,4.9,0.86,13.6,238
33.0,62.1,12.9,30.8,35.3,6.5,2.28,6.6,651
31.2,64.0,15.7,25.3,28.0,13.2,1.59,7.6,485
31.1,78.2,42.5,55.7,30.5,10.4,1.49,11.5,628
24.3,72.9,1.9,10.4,22.7,2.1,0.89,10.8,300
25.7,78.6,6.2,10.6,22.3,3.8,0.97,10.1,322
24.7,69.8,5.7,8.5,26.4,2.9,1.15,12.4,443
32.2,83.4,5.8,15.3,38.3,12.6,1.72,7.4,449
23.6,54.1,15.8,19.2,21.2,6.4,0.86,13.1,377
23.5,55.1,6.0,11.8,16.6,6.6,1.04,10.8,421
32.4,57.8,18.0,29.1,26.1,9.8,1.71,7.4,299
33.2,86.6,5.5,8.0,30.0,5.7,1.89,9.3,553
40.4,59.6,5.1,17.0,30.5,11.7,1.35,8.9,673
28.2,89.5,44.9,53.9,29.1,12.1,1.29,6.7,544
30.8,63.9,34.4,43.3,14.0,13.9,1.52,5.1,350
25.1,49.8,0.1,6.0,22.4,3.3,0.73,11.8,510
26.7,73.0,16.5,20.1,27.1,7.0,0.99,11.2,235
30.2,71.7,18.3,29.4,16.1,8.9,1.48,5.5,479
25.0,48.9,1.8,7.0,17.5,4.1,0.83,15.2,366
25.9,76.9,27.2,33.0,22.2,4.9,0.9,11.6,336
30.8,60.9,7.2,20.0,36.1,13.7,1.37,5.1,342
27.6,78.7,4.8,8.5,24.4,5.1,1.0,10.9,513
26.1,76.9,9.1,16.2,27.8,5.2,1.24,10.3,349
35.0,60.9,3.3,8.2,27.0,15.3,1.41,7.0,684
26.5,79.2,51.0,58.8,22.3,12.0,1.54,5.2,344
23.4,53.5,4.9,10.5,17.5,6.3,0.91,15.5,501
26.7,41.7,13.2,18.9,18.9,6.3,0.9,12.3,550
21.3,53.4,16.1,22.3,19.3,3.7,0.98,11.8,314
31.4,70.0,19.8,30.5,28.6,13.3,1.86,14.6,364
33.5,79.9,6.8,17.6,33.0,18.3,1.78,6.3,545
29.9,77.8,1.5,23.4,43.8,20.0,1.89,6.0,681
24.6,47.1,17.3,23.0,14.8,5.5,1.05,12.8,412
29.9,82.5,12.0,25.6,37.5,11.2,1.63,3.8,597
28.8,75.2,8.8,15.5,25.4,7.3,1.26,8.7,580
27.8,56.7,6.7,18.0,26.9,6.1,1.64,6.1,371
23.2,57.5,17.8,26.2,11.0,2.9,1.19,10.4,500
34.6,69.0,49.0,62.9,26.9,12.1,2.2,6.0,721
27.3,78.1,8.6,7.8,13.8,5.6,1.06,11.0,447
33.2,72.0,4.1,16.3,24.8,6.6,2.02,5.9,662
20.9,78.1,16.9,22.9,13.2,6.9,1.09,10.4,450
34.8,60.9,38.2,54.1,24.0,15.6,1.28,10.8,308
32.0,50.1,22.7,41.3,22.5,15.1,1.62,8.6,660
34.4,86.5,52.9,63.7,25.5,8.0,1.78,7.6,375
27.2,59.1,3.7,5.2,15.0,5.2,1.03,11.0,285
29.1,71.8,1.6,3.0,23.7,5.6,1.05,12.2,514
37.5,58.7,5.6,22.7,22.0,9.2,1.56,9.6,467
23.2,48.6,15.7,17.8,13.8,4.4,1.05,10.0,464
30.6,71.9,7.7,21.3,16.9,3.5,1.73,5.6,593
26.9,66.8,10.5,18.7,30.4,10.5,1.71,10.8,589
31.6,82.6,34.2,38.6,20.8,7.6,1.83,10.4,477
29.7,64.0,2.5,4.3,16.8,6.5,0.98,10.3,445
25.1,68.4,5.4,11.9,15.0,1.2,1.03,13.7,203
30.7,54.3,5.7,20.8,26.5,13.4,1.87,7.2,437
18.6,49.8,14.0,18.6,23.3,4.4,0.77,10.0,262
30.1,72.0,14.4,19.7,22.7,10.7,1.46,6.4,372
29.4,94.1,0.9,7.1,24.5,12.2,1.24,6.4,648
29.1,68.0,37.5,47.0,30.1,7.9,1.63,7.1,516
38.5,88.0,11.7,28.5,25.2,20.0,1.3,4.3,693
30.3,88.4,34.6,49.5,25.8,22.5,1.48,3.4,583
35.2,57.6,46.5,59.0,22.3,4.7,1.37,5.3,650
28.6,83.1,19.9,29.1,35.8,12.3,1.93,7.4,674
26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427
21.0,94.7,7.6,16.7,35.6,9.9,1.7,5.2,388
20.7,71.2,0.5,9.4,11.4,4.4,1.09,10.9,207
30.6,58.5,17.0,31.9,27.1,9.3,1.54,5.4,405
31.5,89.3,5.7,16.1,19.6,2.9,1.59,7.5,424
20.7,59.2,8.8,14.1,23.1,1.9,0.99,10.7,346
35.1,80.8,47.6,59.2,27.1,12.9,1.49,6.4,611
26.9,63.4,4.7,10.2,19.4,7.5,1.03,11.0,368
29.1,41.5,0.9,4.8,18.7,3.4,1.02,12.6,337
25.2,57.1,15.7,21.6,24.4,3.9,1.01,10.2,261
27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,563
23.1,71.0,4.9,9.9,17.7,4.4,1.01,11.8,342
27.8,99.6,27.2,34.4,40.4,18.4,2.06,4.7,611
26.2,56.5,20.4,28.2,14.2,-0.4,0.88,12.4,427
26.3,80.1,3.2,9.7,20.2,6.0,1.03,12.5,269
28.6,73.0,1.2,2.9,15.3,5.3,0.9,12.7,522
35.9,70.8,30.1,48.9,35.1,10.2,1.86,4.0,671
31.7,67.7,7.0,11.0,26.8,7.0,1.18,10.4,530
29.4,50.2,0.5,13.4,23.4,7.9,1.64,19.4,448
34.0,83.2,19.3,39.1,45.1,21.0,2.28,9.9,496
23.9,61.4,28.2,40.3,37.0,11.3,1.56,6.9,559
45.1,102.9,16.4,49.1,38.4,18.7,2.06,4.8,638
20.5,52.8,7.7,12.0,14.0,7.8,1.1,10.6,320
24.6,52.4,4.1,18.1,27.0,14.7,1.4,8.8,356
30.4,80.0,16.0,29.5,32.8,2.5,1.66,5.2,459
24.5,74.0,11.4,13.8,19.8,4.5,0.93,13.0,381
35.6,87.7,16.8,22.6,24.8,4.0,1.21,11.3,605
26.3,58.2,10.2,24.6,23.1,9.0,1.5,6.0,345
20.4,45.9,4.5,3.2,24.2,6.3,0.9,11.1,214
22.4,57.3,5.8,9.6,23.6,4.3,1.08,11.0,595
